"Gene","FPM (WT)","FPM (STAT3KO)","FPM (ob/ob)","Enrichment (WT)","P (WT)","Enrichment (STAT3KO)","P (STAT3KO)","Enrichment (ob/ob)","P (ob/ob)"
"Gpr179",4.4831322232604,3.63247925585659,5.32777980999638,0.832982051393703,0.000785891505690491,0.199133310356792,0.548442518469896,0.592590520257625,0.117695945182556
"Tmem248",91.2439906266875,95.4459158399978,94.5781012555153,0.630513510730978,0.00267222796477257,0.528293012386758,0.0150009952771928,0.464874618057179,0.149128223598754
"Ndufa5",157.165735341449,178.791430157432,200.227393192033,0.428780554658676,0.0464991424376987,0.522524687786214,0.0139929172637575,0.67212357502942,0.0187874196772138
"Txndc12",35.1746632328159,32.9570581139971,34.8842598260583,0.504434097005731,0.0316114263962366,0.43912018254982,0.0721878322369735,0.679419551695902,0.0354346119280427
"Eif3d",72.4934664485651,82.4263646497667,84.1450315351576,0.635629445180507,7.10024941553355e-10,0.549069151147196,1.18882900977085e-07,0.43781875499002,0.00286775229494492
"Cpne6",165.832378032295,158.764307707737,167.650427561119,0.695303421605735,1.68403631510489e-07,0.617327999930668,4.73949661053527e-06,0.309847914195148,0.143435635538312
"Fuca2",71.413167385592,64.71994529639,59.6215276216247,0.644594327057095,0.000597939646105988,0.54487462653041,0.00483837893915411,0.432974561970388,0.136990726403312
"Rrp1",579.750481284494,586.885302684394,556.516616386398,0.675401777287516,2.7877841759073e-09,0.580619525061962,5.16865452873274e-07,0.366346760427023,0.0295114177633097
"Elp3",165.328027258768,169.973891952072,159.228072064845,0.62140021477405,3.24187949654532e-08,0.540225283608853,2.1663607625111e-06,0.459282452062248,0.00405357035901862
"Nme7",17.67710752202,16.7271020091387,17.3279745022058,0.621211095609842,0.00032901369502728,0.508321778102512,0.00422226786078716,0.491173265199497,0.0577372536100961
"Ramp2",7.4989705264298,5.82657769465781,6.82190449391616,0.815131845710812,0.000204136931833259,0.626945504527949,0.00657444298697896,0.178128935471584,0.744394214714481
"Hmgn3",50.3873365831,58.1503932966296,62.7456219521863,0.455030360395564,0.0231456815035398,0.546830766627675,0.005648508863407,0.617514397430819,0.0233727096364251
"Ppil3",29.2189319341557,30.6963828758133,28.7073694114532,0.528989282730417,1.17341459330565e-05,0.590804145008634,8.03020485889514e-07,0.499127095861525,0.00388345595262415
"Tvp23b",43.6265232239464,33.7214213400489,36.369874302909,0.646899039997784,3.48339571443237e-05,0.444852086054679,0.00691302280114689,0.525039792782463,0.0211226132177635
"Wnt5a",24.2919452473294,19.0398109244159,17.6006516712937,0.77251600477496,6.62919494781704e-05,0.48265574347319,0.0197253728183539,0.359580272271608,0.278811668626997
"Neil2",5.50375939798942,4.71907119143793,5.8181981533629,0.703284338231195,0.000688401314659757,0.359262043432114,0.116876152718347,0.551781454782992,0.0824945525180322
"Vps45",59.2272274710142,57.6496643764904,52.5118717140994,0.680552116481338,4.47540148371988e-05,0.525411277818872,0.00229645489033841,0.408336061247446,0.114590881999436
"Khdrbs2",32.763462057782,37.019330597705,31.7676601412515,0.462252556536523,0.0266776056596415,0.604133257183099,0.00297944843046156,0.547830426108018,0.0637848095534417
"Stk25",389.419851295366,405.682106819747,380.830048285581,0.584620770301085,3.04105508568189e-06,0.591178632808992,2.70909417524593e-06,0.438234188350158,0.0145737360489135
"Brd3os",52.2170826605695,58.6083889626746,69.0016060226085,0.415137738890651,0.00671579406894109,0.528165320130081,0.000435156569937901,0.670544747865733,0.000938459852399987
"Ccdc166",18.1612147060063,17.6925917364968,20.4189869304644,0.637395641137684,5.88607620649055e-05,0.50640131681026,0.00181436712753816,0.46894031838055,0.0455513062319354
"Jrk",24.1370607588981,23.057432228674,24.1382654697693,0.598559826142856,0.000442236218255713,0.521806350691193,0.00271408685704828,0.492200013930158,0.0502569459148619
"Kcnip1",106.580493564899,122.025544645864,153.190129932246,0.442403175060513,2.86961283494815e-05,0.458247168241299,1.48824107215296e-05,0.711824040110172,1.82139932404474e-07
"Tmem60",27.8485927331611,26.5380372721254,30.3147984854894,0.516382510407645,0.0249541414971057,0.420140153252564,0.0825109332287525,0.675928174510672,0.0334083757029629
"Hnrnpa0",381.692050426602,390.615545670336,409.722002746829,0.65407401403971,0.000160571017695927,0.560749418106095,0.00160791378559959,0.397315440472545,0.140468200695956
"Ehd4",42.4324592108878,52.7543006983632,42.0102496676221,0.585658673067163,8.28081138286369e-06,0.647980118949489,6.04674941266145e-07,0.378396543800918,0.0551607807845018
"Sigmar1",37.9585794771014,30.9013350773346,36.816913542478,0.673349924813505,0.000127143277947927,0.527488354170068,0.00383590217938087,0.411084813657228,0.134626167201717
"Sox18",3.05999724433266,2.64520926914989,1.92482998945028,0.810534974403129,0.0739795369959621,0.703440059213459,0.14065160019073,0.0977697469747536,0.965444881120357
"Hsf2bp",1.00181929829978,1.62424796773988,1.62450612351534,0.339041993962875,0.503589728919865,0.921449737413837,0.0189337771744484,0.351095465858434,0.680675760690666
"Dok5",35.6441795282236,33.3834968990376,33.2880585618192,0.667835828228055,1.7825861632043e-07,0.529091157812846,5.02833031976247e-05,0.413872538378146,0.0302375783589096
"Adgrg1",83.7610830390115,68.0799249112167,70.6626547665956,0.716133838195503,3.832368688753e-06,0.519393096019949,0.00124766527574823,0.3747760223252,0.124101969803098
"Ddx28",21.5337349406166,22.8598078439186,22.928074082405,0.525134785710139,0.000514103489188023,0.637521168427255,1.88148152499286e-05,0.446876664286738,0.0441823505260152
"Sgsm2",136.344565116597,135.984889716107,111.312151238495,0.607662926866585,2.14352289072712e-05,0.662947011792785,3.65731903132864e-06,0.337147317178242,0.133961326891228
"Bud13",22.3701230382562,22.1040404247106,20.7210128378131,0.692217895204285,1.46073000042436e-09,0.562577980652893,1.04416910032105e-06,0.3526046297763,0.0471917938578729
"Sh3rf1",49.8885497120742,50.8976527442197,48.3669656758349,0.626912613943075,0.000395229190356398,0.541919774015673,0.00276267048106369,0.438313367124208,0.103469719688088
"Prkaca",560.573351149623,566.009391439135,577.22398457523,0.629483714865679,1.52175419825653e-08,0.531535625148111,2.71591849862936e-06,0.445917846384485,0.00479950772737168
"Rab1b",246.513342199636,250.766130514887,262.705160922668,0.62329605767407,0.000782542220746556,0.565318511392579,0.0028673216998645,0.418207071811385,0.14474887010272
"Naa20",52.2356499022545,58.2062809236891,68.3354243308911,0.443162586953521,0.00819333994642271,0.489942497250656,0.00332200045831979,0.673458492724682,0.00256597636766368
"Prcc",96.2191401386381,94.2190470148155,97.7847499600627,0.647842525426538,2.91120363687933e-06,0.483633308302432,0.000709610335925099,0.474885059609522,0.0173849409857059
"Chmp1a",121.526423024165,125.376539118058,113.579969399908,0.565704450753925,0.00142511064595024,0.623325768152837,0.000444455197155671,0.415951583543134,0.12403863170188
"Camkv",505.29607777348,425.077791605779,414.710704310936,0.629116555584581,0.000121554772496206,0.523893605260696,0.00187628525999093,0.451767696672821,0.0623416346220032
"Hnrnpa1",21.4639360634328,19.4153555679738,17.5873361035272,0.743294704716904,2.05030170172044e-05,0.448035115408588,0.0155048052576518,0.413147106556673,0.140430990951826
"Hdgfl2",115.726824151378,118.125657010993,120.914503728581,0.680265487617861,5.63423858871815e-09,0.556681346059809,2.78890288767714e-06,0.367029695327542,0.034742920112764
"0610012G03Rik",62.4419405725731,55.5640424657492,67.2842766412836,0.711601487357328,0.00122569701565368,0.427393141013478,0.0745685233757026,0.464259685075034,0.178942016059915
"Vps72",52.3167932607204,51.4826987145559,58.6334120996693,0.642334826830668,5.92245798203604e-05,0.456779603948561,0.00618046765936112,0.503291617325883,0.0297373203103596
"Nyap1",222.10463502328,217.810762445419,224.562805433092,0.749308115303734,9.17937128620928e-06,0.550476296434699,0.00168027853924403,0.30202121457987,0.293338756019392
"Trim28",188.136251407638,193.210062915357,189.2868563965,0.695755112497465,8.13573845341538e-09,0.53576086666046,1.46994625641862e-05,0.370168104002731,0.0400322449318322
"Cradd",17.0416347642916,17.9989573937344,16.4945396692065,0.6517919485245,0.000898622045790053,0.575961012400269,0.00385077754468405,0.373534090841434,0.247651615079705
"Bsdc1",124.551120822856,134.24580107137,125.565588834833,0.568552879845392,3.98837227178951e-10,0.623586756704695,4.6586910030211e-12,0.408960821660442,0.00155576290440248
"B4galt3",19.3661671330769,18.6829007858083,18.5487355369381,0.560106222632795,0.000468623332019098,0.669582032765388,2.57102307122457e-05,0.370973582049025,0.14237413130414
"Slc25a1",91.4642324425651,85.149791764141,90.4267161328101,0.635845260570584,0.000158773358370708,0.594568547609893,0.000510100947966323,0.370214052107487,0.163883572365758
"Tigar",67.2891889279933,64.6030086548038,59.2688720929266,0.683894550719749,4.67202977862601e-07,0.537438453843652,0.000110407587816214,0.379090784113654,0.0669458541500019
"Gm13889",28.2694653330246,29.0311613427215,42.3290235432354,0.461240543205549,0.110945970672096,0.593650328152162,0.0355751086597933,0.545023014733878,0.193695711464065
"Fam76a",100.59921601506,111.092432737723,104.79957980482,0.545972483845161,1.49184906249962e-05,0.601497324102989,1.74071390829776e-06,0.452028030713533,0.0118146633545201
"Cst6",3.98017200005522,3.99914688126744,4.99876536822965,0.637520069449193,0.12429620208613,0.636347305144104,0.131681760803673,0.325114924532564,0.707019156481555
"Nat9",25.4255028830932,26.9539203494249,25.390406365391,0.642556198800007,0.00345883986617432,0.532765964093853,0.0189191076751837,0.423522371970946,0.228521841674885
"Thumpd3",36.9719741837255,34.034783636584,33.1635263619057,0.585215819559585,0.00288320512152585,0.479931482151324,0.0186295636659832,0.533577643161189,0.0635096215464593
"Ankrd34a",99.096797863992,88.0465045377555,94.5817211488755,0.665091152472837,0.000874230131728711,0.535639867849874,0.00981979035851669,0.395630178241911,0.217125519756074
"Ino80b",18.9602646291107,17.4200587514561,23.0949415071313,0.742646357824446,0.00238197879308644,0.601061775920531,0.0178422333458028,0.252504757808175,0.616478375438194
"Hilpda",8.81710400659084,8.91474329386726,10.1429297852351,0.498624981350637,0.056645172344609,0.591832340487217,0.0219238794468542,0.504969848554892,0.201216956970937
"Pgls",32.5988996150677,27.5658583973687,37.3622678806537,0.799614475433977,0.00401532131093766,0.488371822177939,0.108906624876736,0.306777836648359,0.57705125067741
"Hsp90aa1",279.278742235352,267.069547819431,200.45504585125,0.630515368816927,0.021359924804305,0.535055789807679,0.0613127881785297,0.428978819905577,0.341882342594263
"Snx8",66.4516081906459,66.26983315899,66.5856145743511,0.674113513949497,3.31064830408232e-05,0.571559398023676,0.00057546131704273,0.348793346891249,0.181201341266916
"Prr3",45.4003722408616,50.8408145653308,50.4443885962718,0.600798945285243,0.000698848414519371,0.559747716233191,0.00182791723646293,0.433736907939603,0.105531148457054
"Pqlc1",26.7698555139549,23.9634315951909,26.8647647147741,0.729882828988527,8.10339389195275e-06,0.469920940382228,0.00615842981246543,0.394268937580476,0.125262070454171
"Kl",7.91346680251391,12.4635774525917,10.0593315322647,0.200351199820206,0.578816572584914,0.772785982047452,0.00479481408800134,0.620925350674176,0.140941298545034
"Tlnrd1",68.2959702077117,63.7212362790634,72.6686661698324,0.690732450685634,3.18191303478512e-05,0.489413639582705,0.00472602663003444,0.413823193732747,0.104250318009748
"Hyal2",8.5666814045959,7.84815128836552,8.57712113824163,0.636379598334456,0.00528497425566639,0.683315453643467,0.00287055533099849,0.273936569606711,0.531829864356334
"Pthlh",4.04082338508578,3.33989310797157,3.26540281641021,0.799737014105214,0.00308462451962327,0.435861364690589,0.146937892108367,0.35792814588143,0.498528215663642
"Adrb2",0.769739706171155,2.38376886152687,1.48253947523764,-0.220908284042827,0.750009378354452,0.993691000895421,0.02163459690565,0.820060843616111,0.274386155018876
"Smyd3",89.3057153845639,101.036134398875,92.3693662871802,0.663637843126173,2.93996407437529e-07,0.566794183201301,1.55885304743325e-05,0.362145978450911,0.0644596087617996
"Fam3a",24.5855889676898,21.391828882468,21.6015033033111,0.586324033400103,0.000188889576390595,0.560429295377858,0.000449489489468697,0.445811732566141,0.0602058953776089
"Plppr2",128.535141647782,106.357389924162,114.163897481183,0.682576133527767,4.94808364372057e-05,0.573816745482758,0.00089520065293477,0.336126896916547,0.221000893205769
"Msl3l2",34.7640996936828,34.4525386320335,32.9884211759839,0.626823609313291,2.25788877668142e-05,0.563163836772312,0.000173457537410731,0.401183376116289,0.0749847081095477
"Pcgf1",12.912735474192,12.8389601114208,16.93617202099,0.522391503731151,0.000333695627161498,0.439955640939053,0.0028829946472635,0.627751075745504,0.00171253159503214
"Foxp4",101.612399031759,94.5075860418775,108.195137519462,0.791993702907854,1.03840771219099e-05,0.540758240410309,0.00397545849192675,0.256741961090792,0.440657913702665
"Ngrn",92.5784938733654,101.949642786022,104.704368025497,0.53617167438713,1.84587529101468e-05,0.622575463839583,5.6536495732217e-07,0.429763634698465,0.0163818468108636
"Dync1i1",232.08347789487,248.218850854574,230.961527584903,0.662664386044077,6.8293243036604e-05,0.553410838045912,0.00120147119737202,0.371057644911371,0.157791174487872
"Pdzd11",60.5874162120347,63.1046667584418,65.111312860309,0.431813030901192,0.0079855404260899,0.521339462067217,0.00119014933828405,0.633245617369584,0.00382853672855725
"Cdh13",113.607599910629,81.0683620306817,95.4543878874041,0.72468623032205,0.000193975431643561,0.38204368439239,0.0754208458214574,0.478577542716625,0.106761383964591
"Mrpl49",87.472884842447,85.417585489285,87.4329182888325,0.668405020573303,4.15730247557542e-06,0.46055511524291,0.00229645489033841,0.455923205133786,0.0319732336941489
"Lrrn4cl",3.06642666460258,3.09434996368449,3.16574307527482,0.700035364880789,0.0272304707117064,0.536184452126959,0.104173953019586,0.348451393034875,0.572526688146384
"Tfpt",31.7503193279451,34.9914383788978,39.035616631093,0.623493331630539,0.000999605915372088,0.571899869221469,0.00292053378795178,0.388579068476932,0.194763139706054
"Nelfcd",89.6157210213305,79.0798864134759,67.9160034704987,0.853581619006009,7.83629222330666e-11,0.522787292637643,0.000130819532568627,0.207137792948226,0.396252860038235
"Basp1",794.730570498492,783.750575731146,958.204180634943,0.616851822720317,0.000414700933365408,0.485190088730891,0.00753803158017609,0.480697695051859,0.0608471063395198
"Rpl28",16.1434057156662,17.4502572332098,18.4545110012588,0.673538058509316,0.00675498393546676,0.590519592925224,0.0203993438066319,0.318487970886562,0.483355785919693
"Stat5a",4.13060972782682,3.43853137847222,4.4155237670535,0.816289513607386,0.000857430704809603,0.347505947123132,0.215030433835774,0.41843022486973,0.316798984872652
"H2afx",42.5335268320546,34.4761076237895,38.702154227514,0.739188049115235,0.00313366246647668,0.520809251452123,0.0508533172741484,0.321693271452398,0.488063054522068
"Scrn1",676.420001658187,682.797973374275,550.240292772022,0.636986525663912,7.78612329733487e-07,0.568841079645677,1.41949160455474e-05,0.375155128310009,0.0513557051206759
"Amz1",30.9296326522231,29.9260172276317,31.610290167238,0.588202744544585,0.00131474673212797,0.512161419639387,0.00636303213960259,0.480576020887868,0.0772381325379983
"Enkd1",9.73123538697268,8.74764057757233,10.407754909683,0.742038826473338,0.0023700320315439,0.345342433402213,0.214749004623389,0.49224437144486,0.205130778890719
"Smyd2",74.1558523597067,73.6473411274916,74.3232924647198,0.701620834616839,1.58621002382205e-10,0.524871038629531,2.7495192312076e-06,0.351788720878045,0.0322357270596757
"Prss36",9.24475101324263,8.80365153399944,8.85696387186978,0.659536563464797,0.0070740360763838,0.427612703746031,0.105110400781336,0.490727576326893,0.208819967969403
"Coro1a",78.7004757160652,73.2985711226136,87.8786412035433,0.717961784098742,5.34590895823534e-05,0.47685548997073,0.0109865326930539,0.382635149910666,0.177255834671393
"Ak8",3.34098225199015,3.03940229872163,3.56811520385859,0.671929816156832,0.0354987377163241,0.380034877415576,0.291418611691833,0.525003134707635,0.317588186653763
"Tubb3",820.989654543572,752.848368293689,751.638443347372,0.756209594646956,1.54533029548261e-05,0.490769403041872,0.0078441170033036,0.32945846583596,0.259020820147482
"Derl1",86.0931154805291,81.2611251612918,75.7716778409991,0.587973614322126,0.0103978939016493,0.53893567212206,0.0220868626455944,0.449271426843219,0.209324149543479
"Ccdc88b",5.90192817208073,4.27631412221791,5.44311532274117,0.82676916836584,0.00378749557006588,0.3803430635415,0.254459339885514,0.368474717915065,0.493254382329158
"Gnai2",375.334128895112,346.767713627536,335.353685772239,0.703718577100296,2.64920746802503e-06,0.571372256863752,0.000202025993469439,0.300038996404163,0.224176314697216
"Maea",217.748482283127,223.210777573141,219.478467324604,0.640809528853938,8.18215726695604e-08,0.547524855643087,6.59403202962642e-06,0.386772908343928,0.0276373952665254
"Satb1",96.6435754148645,97.7908135741332,81.1608727302453,0.509989946720911,0.00128059184794457,0.625144418258425,6.76652287785132e-05,0.438176281252633,0.0589826842282662
"Ogfod3",6.52149426317549,5.5571678095776,5.2758904991298,0.671664563122788,0.0174584437275915,0.635338547510872,0.0287474581077365,0.266019186558753,0.665573928894463
"Fancl",10.9739189365822,11.3161351668236,10.884556921739,0.453915122551255,0.0099183953910106,0.596092451473922,0.000510100947966323,0.522799570457737,0.0414910103370617
"Dcaf13",32.1861150183194,32.3527800845842,34.2030888428311,0.603002945489928,7.62454755855579e-06,0.397651654858327,0.0044966705614369,0.570823293477301,0.00264585747588575
"Snrnp40",42.7584929019352,48.7517902749444,46.1629794328561,0.617520219224038,0.00147451429146048,0.548961215322763,0.00562164118287277,0.403018542067586,0.188256943363193
"Mcm2",6.75931444318628,6.79967053079569,5.28681754538282,0.707499756836202,0.00105620220647333,0.55751009335622,0.011626058985585,0.303239353642106,0.471449403835281
"Cxcl12",22.6245667606148,20.4028215776319,8.70442757622413,0.958016057023196,0.0703741222312162,1.07062337705043,0.0435188284231643,-0.461935055733888,0.674803608279733
"Noct",102.731920196001,103.874663597078,113.915303750924,0.481557818564887,7.60875917115139e-06,0.450581137567505,3.38663812784358e-05,0.634071962571085,1.07030175182967e-05
"Scoc",180.898958186873,187.784134615705,166.698752119785,0.414222425961139,0.0316523238659279,0.504318328554227,0.00804549031928179,0.647068497060172,0.0115943659226206
"Tmx1",103.791569051736,97.3941446256346,96.9186472589864,0.610965358211492,0.0240887092099495,0.441549054001371,0.130249171494768,0.511707002104844,0.219855799809033
"1110065P20Rik",20.3470286352794,17.0468490377152,25.5327020948832,0.904926394396122,0.00530358262419899,0.510869335925985,0.157662273243701,0.148285684084881,0.896234895454006
"Tmem246",105.286293862897,85.559550068118,89.4349240821535,0.659005150559423,1.77029613189469e-07,0.485361673039759,0.000197912630513275,0.419256706384543,0.023814454595147
"Riox1",16.6012335738997,15.2513189038515,15.0905206403683,0.598194383736034,0.000110275977134167,0.537759577234524,0.00063218062848969,0.427214092554821,0.0727875154635145
"Thap11",55.8700022815748,61.2881274719924,61.2732947254316,0.566023844103059,0.000753641078937419,0.602378240036834,0.000339546283167923,0.392556629619092,0.128150799253738
"Fen1",1.17245756002271,1.41799274219513,1.46683538595774,0.745602253157677,0.180950365329884,0.520243696516703,0.380672018443569,0.294819368880269,0.839396737032289
"Tub",395.595135767593,430.922442903736,396.347279352395,0.531666940196864,3.58661600707554e-05,0.614448632144514,1.69098539326521e-06,0.413149917869365,0.0260172983481194
"Glt8d1",28.4498801947802,28.0916038709699,24.0031353048174,0.406779199907436,0.0411753412824537,0.555175656838856,0.00416960452731528,0.594702844380606,0.0306192662316215
"Plpp4",10.0539419159861,10.0697729313037,10.5681715676391,0.458089081278728,0.0396002533931385,0.66766781249482,0.00188948116478388,0.430012636529163,0.21178136465569
"Pdcd5",11.8186012771838,11.8108130316586,13.0875276034036,0.672300136701332,6.75133531737071e-05,0.53085017936312,0.00198494491301261,0.352176822211774,0.198022341486856
"Naa10",20.9947386443207,19.886867163237,23.5403353406275,0.590212414236437,0.00597928491329134,0.35731818179497,0.128741229236878,0.605786829861382,0.048531576526603
"Fopnl",72.5106513500763,82.740639725361,83.8109676044905,0.405380924340523,0.00916417082690174,0.556286550288177,0.000242967783088004,0.590692597289936,0.00464348099482075
"Srsf7",161.331659857248,173.468282468297,169.701145123843,0.406302441918679,0.000981091081592296,0.522008289231643,1.77552282416834e-05,0.623073554233706,0.000141802802110058
"Ube2ql1",280.971585245673,270.575989096868,285.710410808943,0.704520569000595,1.16933076344571e-07,0.470855426710512,0.000662985623387587,0.375278484665767,0.061649634404262
"Atp9a",413.293366591687,361.853276924153,352.882801924819,0.737271819125897,2.04313888514932e-05,0.497448815243201,0.00625103988629181,0.315817268650775,0.27890412254562
"Smn1",25.2977097816565,25.5561919269158,26.2484412112948,0.62535188853636,7.18962670417405e-06,0.50602714794938,0.000347847258065058,0.418963802963573,0.0439235142369384
"Prss35",2.19722563420025,1.9186934989937,1.45898334131779,1.09146107167179,0.00187646483312869,0.568714997429777,0.136871796994506,-0.111310931409166,0.953923842737503
"Hsp90b1",237.166668421808,191.098852618661,168.093001252037,0.625833819123799,0.0177570707306674,0.465160694388824,0.0992221456465781,0.457197203571484,0.278340509130464
"Sgsh",11.6653063708203,8.50528117555417,7.13894801044518,0.800449019360769,0.000153156244706754,0.500051294370729,0.0283720859090142,0.247589403505313,0.588202822930091
"Sh2d3c",42.0739950241203,32.3416447644322,30.9564084819728,0.966878674204614,8.01947691676877e-06,0.455808323379941,0.0566427123754953,0.125156865723699,0.856305208925703
"Phb",44.5875345546721,44.0302691718896,46.3865132114758,0.602980380487138,0.000305256377136636,0.501059274073432,0.00348364440044047,0.443241782961118,0.075787972101639
"Alkbh6",41.9388138603693,39.5332675541233,46.571444929325,0.714135281692647,0.000358857779702596,0.517372416876698,0.0136450510019051,0.315642692216078,0.365320514119042
"Creb3l1",6.00348991831306,6.02290832556137,7.9826234095979,0.801905566409321,0.000260251837115906,0.369041920416954,0.124334605178355,0.37619446907848,0.299612686390738
"Mocs3",15.5908833567542,13.1604075635532,17.0115891481059,0.759379724332473,7.81589251362544e-05,0.458309789385941,0.025691051770123,0.328826475194489,0.318570231171069
"Cdc25a",22.1466137757901,24.4161057785176,23.1055677898402,0.619995269729307,7.88014159437124e-05,0.52900223405307,0.000858085441577988,0.396795905110336,0.100584829441209
"Fam133b",60.2192649492961,64.098852314445,73.2745049789552,0.459745173726373,0.00146779187998912,0.468219625707746,0.00127767658677819,0.614673365496598,0.00167486274850534
"Gmip",12.5306969370267,13.5878900218374,13.1748873380868,0.362561830155959,0.0592346450704387,0.59444826861543,0.00104813326722634,0.585362259402757,0.0264347712063105
"Gpx1",111.185820888161,106.957318772067,131.18701520263,0.606521405243507,0.00768666952003185,0.467967680087999,0.0509141917168477,0.467856855824257,0.181735889071615
"Cox8a",348.295296192525,347.064054953365,448.759225735493,0.590711789250643,0.00575729042666156,0.489715017071774,0.0275895838696783,0.461769735756466,0.156778983707895
"Rtl5",115.247021372104,125.312612029932,107.434628752215,0.601951343039048,0.000323712210539354,0.548191120744688,0.00130773762585665,0.391661326551386,0.130678879276947
"1110008P14Rik",62.8467140811685,58.7497066867164,69.7796625089021,0.593517647638446,0.0110576218647475,0.543488766499856,0.0233811377203892,0.4033086133719,0.285157530443902
"Mrpl27",40.3511048693173,44.4049710487087,47.2410873392111,0.468449690477584,0.020218519054627,0.589559685470194,0.0028869063703087,0.481797484657594,0.0995124096349602
"Oas1a",0.0797959187448853,1.52096513542179,0.101361782549209,0.0532894168798097,1,2.38328115955371,0.000269210857762179,-0.896852632900927,0.660924708338973
"Syt6",59.9055648921395,69.4758481787067,64.0339480693946,0.264998327577983,0.134166528943903,0.663079362401817,3.04979021629686e-05,0.610204968660818,0.00611806078019276
"Pcyox1",151.460262448026,131.477019183835,136.593099648494,0.66402478878888,0.00351163741016156,0.459014501965784,0.0593779965719319,0.41362618197549,0.261464118713195
"Frat2",10.3425844000822,9.61958268651508,10.8238000049183,0.632377101869346,0.00991675774425312,0.452640647942648,0.0826446189592192,0.451583803330133,0.251030861207417
"Eri3",217.475393811439,219.870223698475,247.079197429062,0.613816480365295,0.000454881171278827,0.511158153314048,0.00462370659800104,0.411444858938714,0.125648154389088
"H1fx",28.8260970042464,21.566580218089,30.8191905590515,0.935418211345142,0.00232321064033682,0.408511277987482,0.255560440564096,0.191760429533916,0.825710627305921
"Gtf2f1",106.236207154069,110.294227667015,118.428586994005,0.58878069730085,9.96814038255555e-06,0.508631858136534,0.000178777186510616,0.437791325631906,0.0229492865161969
"Med4",37.3871900882713,43.5120576330693,45.9179489606153,0.460420059985381,0.000384824335275059,0.5954871401697,2.72141371489574e-06,0.479099399956814,0.00802871376976997
"Atp5j",277.910189792375,307.097467570613,337.464678851385,0.419980453961683,0.00590018716232741,0.456044470945281,0.0028229631521515,0.658647366487181,0.00111125165911595
"Rprd1b",72.9071283525379,67.4048554989443,70.4965587749805,0.650689646908617,4.06187498509284e-07,0.502495161761053,0.000138385276411333,0.381338359510728,0.0477538255800791
"Chga",253.816229869349,211.670690990402,204.276475193054,0.733574686817182,0.000424742812604218,0.546664215322579,0.0121764076633442,0.252342983411669,0.532242724005894
"Nt5c",53.9781884726192,48.4724381219129,54.9403789793417,0.686707999424844,0.00104653126311676,0.379272378412278,0.101353729199199,0.46659727028375,0.151126091807166
"Mrpl50",104.312258088231,116.656964420318,115.426119767767,0.408673694931306,0.000853808039972321,0.524347474159098,1.40672297265068e-05,0.598922236371329,0.000257227391523456
"Etfbkmt",12.0604268487582,12.5343997531741,12.279708344623,0.598750305073509,0.00534401290507438,0.462924014558925,0.0379073689085853,0.469688663465067,0.159645376576089
"Ldb2",74.6825991451746,66.7498884083376,61.3139279088306,0.592736951453173,9.96154896351975e-07,0.452434556218823,0.000288154098291623,0.484858877673478,0.00525514523491042
"B3galt6",23.3649442585156,21.7756683326527,19.6036447082584,0.608887379654202,0.000406885111909045,0.629235100546475,0.000286926487317616,0.290446166878059,0.334874149733347
"Trim32",335.783590563022,346.634365864181,344.520527596098,0.596067085057374,4.36467042027057e-07,0.502269862158446,2.99315638813478e-05,0.427764920687584,0.0113728575076796
"Ppia",63.1790683198947,66.56840641312,65.0560477842853,0.441205011892548,0.0081593065742885,0.457258679428981,0.00641162009397238,0.627351768106404,0.00537917069306727
"Znhit2",43.8244504622721,39.1542831972485,47.7993715285976,0.809728718822196,0.00282884646295637,0.481409435873622,0.105920521231446,0.232360783366144,0.70555288114916
"Cd99l2",198.417672126629,160.370015600339,173.271864659748,0.592620030888114,0.000364891891706684,0.456017541685113,0.00853183305753529,0.474637308040497,0.0508671822763958
"Nomo1",127.675661921824,103.592590157096,106.285325139192,0.64854606239688,8.78124899888944e-05,0.46935428514471,0.00669274160651306,0.404877384689588,0.111647840691938
"Zfp414",23.6831549797463,22.3166081278112,26.2675210657319,0.647861491220482,0.00119637296286931,0.481315869679324,0.021533758943367,0.39357630275654,0.21914863960016
"Wdr1",293.287370860805,312.075573078531,294.65987958824,0.604251574416606,1.38424336473026e-11,0.492631037703358,5.89779677129488e-08,0.425631538738556,0.000745546317083048
"Frat1",31.6528166407863,30.9526568994218,31.483012046926,0.733971866751907,0.000193086518693059,0.470684742835977,0.0241918817595455,0.317776983826103,0.355257311654588
"Dnajb1",101.149540272773,111.828331036753,117.233498168832,0.587588654289986,8.50278609165291e-06,0.496109973066718,0.00022500165868556,0.437864062780349,0.0213318955968638
"C1ql2",19.9093955395086,14.8414498741505,23.2556589286314,0.822259607169937,0.000545200921397439,0.45285144384133,0.0845426908206327,0.246332686681928,0.621803383992072
"Ube2b",360.406686802219,376.033217146225,361.649954049144,0.401549994915588,0.0099198385605954,0.489190141613945,0.00148398024492973,0.629732910545984,0.00227708266424073
"Acd",55.8341627374974,55.6777571220821,57.2696405376746,0.598914961679356,0.000789848999989545,0.492934948501361,0.00743015744975117,0.427835881131518,0.115722835133864
"Wdr46",16.7764201793293,15.9892999939105,16.5051376342449,0.676745514002129,2.08135949532442e-05,0.573298384593429,0.000388717579276308,0.269244965431872,0.3362175796074
